DATE,Sample ID,Result Parameter Name,Result Value,Result Value Units,Sample Matrix,Measured,Result (ug/L),No_Detect
2023-07-24 00:00:00,S4W-2,"2,2',3,5,6'-PeCB",1.0500000000000001e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,5',6-PeCB",0.000398,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,6,6'-PeCB",6.2300000000000005e-06,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,4',5'-PeCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,4',6'-PeCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',4,4',5-PeCB",0.000186,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',4,4',6-PeCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',4,5,5'-PeCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',4,5,6'-PeCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',4,5',6-PeCB",0,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',4,6,6'-PeCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,3,3',4,4'-PeCB",0.00011300000000000001,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3,3',4,5-PeCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,3,3',4',5-PeCB",1.32e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3,3',4,5'-PeCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3,3',4,6-PeCB",2.72e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3,3',4',6-PeCB",0.000599,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3,3',5,5'-PeCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,3,3',5,6-PeCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,3,3',5',6-PeCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3,4,4',5-PeCB",0,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3,4,4',6-PeCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3,4,5,6-PeCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3,4',5,6-PeCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3',4,4',5-PeCB",0.000335,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3',4,4',6-PeCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3',4,5,5'-PeCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,3',4,5',6-PeCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,3,3',4',5'-PeCB",4.7200000000000005e-06,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3',4,4',5'-PeCB",7.24e-06,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3',4',5,5'-PeCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3',4',5',6-PeCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"3,3',4,4',5-PeCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"3,3',4,5,5'-PeCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,4'-HxCB",0.000114,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,5-HxCB",0.000736,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,5'-HxCB",4.74e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,6-HxCB",0,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,6'-HxCB",0.000261,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',5,5'-HxCB",1.1400000000000001e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',5,6-HxCB",4.57e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',5,6'-HxCB",0.000247,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',6,6'-HxCB",8.53e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,4,4',5-HxCB",0,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,4,4',5'-HxCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,4,4',6-HxCB",0,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,4,4',6'-HxCB",0,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,4,5,5'-HxCB",0.000123,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,4,5,6-HxCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,2',3,4,5,6'-HxCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,4,5',6-HxCB",2.4299999999999998e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,4,6,6'-HxCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,2',3,4',5,5'-HxCB",0.000102,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,4',5,6-HxCB",0.0005809999999999999,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,4',5,6'-HxCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,2',3,4',5',6-HxCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,4',6,6'-HxCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,2',3,5,5',6-HxCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,5,6,6'-HxCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,2',4,4',5,5'-HxCB",0.000509,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',4,4',5,6'-HxCB",9.390000000000002e-06,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',4,4',6,6'-HxCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,3,3',4,4',5-HxCB",6.48e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3,3',4,4',5'-HxCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3,3',4,4',6-HxCB",5.7e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3,3',4,5,5'-HxCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,3,3',4,5,6-HxCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,3,3',4,5',6-HxCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,3,3',4',5,5'-HxCB",3.92e-06,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3,3',4',5,6-HxCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3,3',4',5',6-HxCB",5.92e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3,3',5,5',6-HxCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,3,4,4',5,6-HxCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3',4,4',5,5'-HxCB",3.18e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3',4,4',5',6-HxCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"3,3',4,4',5,5'-HxCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,4',5-HpCB",0.000199,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,4',6-HpCB",5.47e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,5,5'-HpCB",4.09e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,5,6-HpCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,5,6'-HpCB",0.000202,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,5',6-HpCB",8.84e-06,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,6,6'-HpCB",2.3199999999999998e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,5',6'-HpCB",0.000124,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',5,5',6-HpCB",4.12e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',5,6,6'-HpCB",7.99e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,4,4',5,5'-HpCB",0.000462,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,4,4',5,6-HpCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,2',3,4,4',5,6'-HpCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,2',3,4,4',5',6-HpCB",0.000133,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,4,4',6,6'-HpCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,2',3,4,5,5',6-HpCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,4,5,6,6'-HpCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,2',3,4',5,5',6-HpCB",0.000244,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,4',5,6,6'-HpCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,3,3',4,4',5,5'-HpCB",9.24e-06,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3,3',4,4',5,6-HpCB",2.41e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3,3',4,4',5',6-HpCB",7.81e-06,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,3,3',4,5,5',6-HpCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,3,3',4',5,5',6-HpCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,4',5,5'-OcCB",0.000105,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,4',5,6-OcCB",3.6400000000000004e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,4',5,6'-OcCB",6.18e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,4',6,6'-OcCB",1.76e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,5,5',6-OcCB",0.000127,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,5,5',6'-OcCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,5,6,6'-OcCB",,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,5',6,6'-OcCB",1.35e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',5,5',6,6'-OcCB",2.3e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,4,4',5,5',6-OcCB",7.280000000000001e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,4,4',5,6,6'-OcCB",,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,"2,3,3',4,4',5,5',6-OcCB",0,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,4',5,5',6-NoCB",3.76e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,4',5,6,6'-NoCB",5.53e-06,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,"2,2',3,3',4,5,5',6,6'-NoCB",0,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Decachlorobiphenyl,,ug/L,Water,,,1
2023-07-24 00:00:00,S4W-2,Total Monochloro Biphenyls,7.07e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Total Dichloro Biphenyls,0.000851,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Total Trichloro Biphenyls,0.00101,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Total Tetrachloro Biphenyls,0.00192,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Total Pentachloro Biphenyls,0.0029300000000000003,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Total Hexachloro Biphenyls,0.00311,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Total Heptachloro Biphenyls,0.00165,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Total Octachloro Biphenyls,0.00045700000000000005,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Total Nonachloro Biphenyls,4.31e-05,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Total Decachloro Biphenyls,0,ug/L,Water,,,0
2023-07-24 00:00:00,S4W-2,Total PCBs,0.012,ug/L,Water,,,0
2023-06-19 00:00:00,DWS-5B,"2,3,7,8-TCDF-13C",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"2,3,7,8-TCDD-13C",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,7,8-PeCDF-13C",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"2,3,4,7,8-PeCDF-13C",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,7,8-PeCDD-13C",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,4,7,8-HxCDF-13C",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,6,7,8-HxCDF-13C",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"2,3,4,6,7,8-HxCDF-13C",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,7,8,9-HxCDF-13C",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,4,7,8-HxCDD-13C",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,6,7,8-HxCDD-13C",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,4,6,7,8-HpCDF-13C",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,4,7,8,9-HpCDF-13C",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,4,6,7,8-HpCDD-13C",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,OCDD-13C,,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"2,3,7,8-TCDF",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"2,3,7,8-TCDD",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,7,8-PeCDF",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"2,3,4,7,8-PeCDF",1.8e-06,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,7,8-PeCDD",7e-07,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,4,7,8-HxCDF",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,6,7,8-HxCDF",7.5e-07,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"2,3,4,6,7,8-HxCDF",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,7,8,9-HxCDF",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,4,7,8-HxCDD",8.499999999999999e-07,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,6,7,8-HxCDD",1.3e-06,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,7,8,9-HxCDD",1.1e-06,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,4,6,7,8-HpCDF",4e-06,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,4,7,8,9-HpCDF",,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,4,6,7,8-HpCDD",1.6e-05,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,OCDF,4.9999999999999996e-06,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,OCDD,0.00010999999999999999,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,Total TCDF,3.4e-05,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,Total TCDD,1.3e-05,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,Total PeCDF,1.8e-05,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,Total PeCDD,1.3e-05,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,Total HxCDF,9.999999999999999e-06,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,Total HxCDD,1.7e-05,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,Total HpCDF,8.599999999999999e-06,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,Total HpCDD,3.5e-05,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,TEQ,,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,7,8-TCDF-13C",0.00015999999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,7,8-TCDD-13C",0.00014,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,7,8-PeCDF-13C",0.00015999999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,4,7,8-PeCDF-13C",0.00015999999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,7,8-PeCDD-13C",0.00017999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,4,7,8-HxCDF-13C",0.00014,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,6,7,8-HxCDF-13C",0.00016999999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,4,6,7,8-HxCDF-13C",0.00016999999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,7,8,9-HxCDF-13C",0.00015999999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,4,7,8-HxCDD-13C",0.00017999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,6,7,8-HxCDD-13C",0.00016999999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,4,6,7,8-HpCDF-13C",0.00015,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,4,7,8,9-HpCDF-13C",0.00013,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,4,6,7,8-HpCDD-13C",0.00013,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,OCDD-13C,0.00021999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,7,8-TCDF",2.8e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,7,8-TCDD",2e-07,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,7,8-PeCDF",6.9e-07,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,4,7,8-PeCDF",4.599999999999999e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,7,8-PeCDD",8e-07,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,4,7,8-HxCDF",3.6e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,6,7,8-HxCDF",2.1e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"2,3,4,6,7,8-HxCDF",3.2999999999999997e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,7,8,9-HxCDF",1.1e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,4,7,8-HxCDD",1.2e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,6,7,8-HxCDD",4.1e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,7,8,9-HxCDD",2e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,4,6,7,8-HpCDF",3.1e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,4,7,8,9-HpCDF",2.4e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,4,6,7,8-HpCDD",8.3e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,OCDF,9.999999999999999e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,OCDD,0.00082,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,Total TCDF,2.6e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,Total TCDD,6.099999999999999e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,Total PeCDF,4.7e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,Total PeCDD,8.2e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,Total HxCDF,4.2e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,Total HxCDD,3.2999999999999996e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,Total HpCDF,3.2999999999999996e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,Total HpCDD,0.00023999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-1,TEQ,5.9e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"2,3,7,8-TCDF-13C",0.00018999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"2,3,7,8-TCDD-13C",0.00016999999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,7,8-PeCDF-13C",0.00019999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"2,3,4,7,8-PeCDF-13C",0.00019999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,7,8-PeCDD-13C",0.00021999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,4,7,8-HxCDF-13C",0.00018999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,6,7,8-HxCDF-13C",0.00020999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"2,3,4,6,7,8-HxCDF-13C",0.00020999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,7,8,9-HxCDF-13C",0.00018999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,4,7,8-HxCDD-13C",0.00019999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,6,7,8-HxCDD-13C",0.00021999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,4,6,7,8-HpCDF-13C",0.00017999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,4,7,8,9-HpCDF-13C",0.00016999999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,4,6,7,8-HpCDD-13C",0.00017999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,OCDD-13C,0.00026,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"2,3,7,8-TCDF",1.4e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"2,3,7,8-TCDD",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-2,"1,2,3,7,8-PeCDF",1e-07,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"2,3,4,7,8-PeCDF",1.4e-07,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,7,8-PeCDD",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-2,"1,2,3,4,7,8-HxCDF",1.7000000000000001e-07,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,6,7,8-HxCDF",0,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"2,3,4,6,7,8-HxCDF",1.0999999999999999e-07,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,7,8,9-HxCDF",0,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,4,7,8-HxCDD",2.6e-07,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,6,7,8-HxCDD",1.5e-07,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,7,8,9-HxCDD",1.6e-07,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,4,6,7,8-HpCDF",6.9e-07,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,4,7,8,9-HpCDF",,mg/kg,Soil,,,1
2023-07-24 00:00:00,KIS-2,"1,2,3,4,6,7,8-HpCDD",2.4999999999999998e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,OCDF,1.6999999999999998e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,OCDD,2.6e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,Total TCDF,4e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,Total TCDD,5.8e-07,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,Total PeCDF,5.1e-07,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,Total PeCDD,2e-07,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,Total HxCDF,8.299999999999999e-07,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,Total HxCDD,1.3e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,Total HpCDF,2.2e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,Total HpCDD,7.9e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-2,TEQ,3.2e-07,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"2,3,7,8-TCDF-13C",0.00016999999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"2,3,7,8-TCDD-13C",0.00015999999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,7,8-PeCDF-13C",0.00017999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"2,3,4,7,8-PeCDF-13C",0.00017999999999999998,mg/kg,Soil,,,0
